Time,Position_x,Position_y,Position_z,Velocity_x,Velocity_y,Velocity_z
1733850803.820556,7.464062900312927,0.16864158131965334,0.35876150330262946,0.6956696285613256,0.05647308308837952,0.015115583829560263
1733850803.8296208,7.471113292270725,0.16910367102390447,0.35874221433444836,0.7105856258080595,0.04092145777899378,-0.010182032627997094
1733850803.8393285,7.4783542633321085,0.16941745856611182,0.35842734181678315,0.7326121755033764,0.02601844030016211,-0.04146050496210084
1733850803.851351,7.485752919036698,0.16975387009248388,0.3583029202034204,0.7292549419330819,0.035274283429727334,0.053599607963790014
1733850803.8599048,7.492934238514287,0.17007875226413408,0.35897089987150244,0.7152814331579496,0.031207712447175916,0.06370512303175142
1733850803.8693802,7.500053473047648,0.17040544294078466,0.3593992010719165,0.7102149094611218,0.03430897875709526,0.03497185102688667
1733850803.8813546,7.507129456125269,0.17079229467371052,0.35955587998670463,0.705974668657214,0.04119711678204127,0.0032557877078953066
1733850803.8893263,7.514237038024008,0.17122898550079566,0.3594357183778784,0.713002744727646,0.044018416169830606,-0.022901133650766743
1733850803.8985374,7.5213901188211585,0.17166626948859143,0.3591692898658052,0.7165082873375763,0.04347055602716113,-0.030389212017733935
1733850803.9109728,7.528453743876621,0.17206046914957776,0.35880889592085125,0.700550530095739,0.037406614465598065,-0.03443761630348395
1733850803.9203875,7.535407344938009,0.17244179564435547,0.35852831330669926,0.6920189496481352,0.04011143861229122,-0.020702708353971786
1733850803.9289112,7.5424001673675845,0.1727988291908606,0.3583777551614628,0.7029980021472794,0.03305787672785527,-0.011213204667807395
1733850803.940641,7.549409731172127,0.17313195639520643,0.35840384546178383,0.6998530858416452,0.03275439087147555,0.009870938485438999
1733850803.951071,7.556418170565452,0.17346623272103434,0.35863056084939376,0.70141842622978,0.033139134199326424,0.027573810071655484
1733850803.9590895,7.563446575591195,0.17378782258577008,0.3589864845803956,0.7038653261969097,0.03159798136278647,0.037325209838618395
1733850803.9696412,7.570516990232553,0.1740955335151919,0.35933293236197544,0.7093622769296178,0.03035929550841592,0.028481799797881756
1733850803.9806044,7.577663088334714,0.17436950225339354,0.3595116532847017,0.7181445135571983,0.026531439561730943,0.013077961477893993
1733850803.9889128,7.584947743498699,0.17462628488454482,0.359448554203255,0.7353273051319862,0.02537277323929201,-0.019305753636797113
1733850803.9993305,7.592417968773313,0.17479554605047376,0.3594226548506894,0.7414344706346218,0.01332929043735315,0.06212907984862838
1733850804.0093632,7.599829947231908,0.17497764727618312,0.3601066218340613,0.7450881883833484,0.02110183389037389,0.056766675113153045
1733850804.0191524,7.60735818636961,0.17522269147017905,0.3604829681770653,0.75734869242884,0.026664945527021942,0.03195775484265971
1733850804.028536,7.614854333602462,0.17536685304100258,0.3606298373466172,0.745452522957764,0.007654966568265967,0.00385355587849667
1733850804.0378716,7.622231919962816,0.17531466061292372,0.36059149665908985,0.7336186488755211,-0.012326770001701905,-0.01251389587791458
1733850804.0489872,7.62948087532148,0.17506396067635774,0.3603660129489912,0.7194994824823918,-0.03185931638974886,-0.022546473774091712
1733850804.05775,7.636670735201764,0.17471598662116292,0.36013189549089514,0.7184578023698527,-0.036064535394015544,-0.025898725021173474
1733850804.0669076,7.643850342036802,0.17436249280044608,0.35990238605605995,0.7172816168266518,-0.035065446789634344,-0.01760034963086472
1733850804.077027,7.651008376088802,0.1740091502553131,0.3597820814845717,0.7146905982644269,-0.03525780389902416,-0.004551394488370152
1733850804.0869648,7.658139526773758,0.17365660758683915,0.3597969027780819,0.7118555496258384,-0.035003622271417394,0.00923641113170014
1733850804.0959203,7.66529844093557,0.1733475474259186,0.3600566767566917,0.7184190964421614,-0.030623605381464414,0.02858753774425897
1733850804.1053588,7.672528241425472,0.17303172348217807,0.36040562457932257,0.7259077195354304,-0.032436165282467525,0.03428257895521448
1733850804.117099,7.6798024836607395,0.17274922460109407,0.36078292296820746,0.7290385715704993,-0.024854559304739572,0.034399213183372385
1733850804.1250708,7.6871542755868445,0.17247599524026203,0.36094669291602677,0.7395965682742711,-0.02806082770146031,0.004653117172944725
1733850804.1340728,7.69455941487658,0.17216859818668268,0.36077429183199056,0.742444301400341,-0.03294550701957436,-0.03327338931268856
1733850804.1466143,7.702114100239064,0.1718445262619483,0.3607042391940462,0.7495101245219056,-0.03375237077274801,0.05653925779680099
1733850804.1554873,7.709507789373718,0.17145792832892365,0.3614358894315115,0.737196397737476,-0.04077382688159976,0.06897867821056562
1733850804.1635633,7.716856617176456,0.17106218082860236,0.36190473311413457,0.7340711878720614,-0.0382498890743758,0.03258412913838634
1733850804.1750116,7.724127370441471,0.17067806484710482,0.36209822456952745,0.7235752173912583,-0.03952576241667421,0.007634696254341218
1733850804.1852574,7.73129904326271,0.17029513926867265,0.3620539374989336,0.7134471650111864,-0.038343471686519116,-0.009078269868042806
1733850804.1933444,7.738358049309853,0.1699012686029473,0.36189618026524195,0.7015368324403247,-0.040267789521853975,-0.02226003720357955
1733850804.2035291,7.745407487251122,0.1695550780269894,0.36159496385558126,0.7062040307173288,-0.03124349577058029,-0.03184955238759488
1733850804.2143219,7.752505271387053,0.1692569306703036,0.36131411295667404,0.711465791479999,-0.028357329162610717,-0.026604355978297245
1733850804.2230525,7.759640106867345,0.16900734941794784,0.3611194592691614,0.7144907922259743,-0.02324118014812848,-0.012526214077549865
1733850804.2331264,7.7666981019511105,0.16882563897708422,0.3611739877044764,0.7014788053117819,-0.015769577427507207,0.012498124951166608
1733850804.2423627,7.773668196059635,0.16866848896124761,0.361382638915973,0.6944632710337572,-0.015485805002141154,0.02708984112388285
1733850804.2510679,7.7805739843636665,0.16851905869221762,0.3617029618456149,0.6885133603610627,-0.014508643969468134,0.03629888148813848
1733850804.2596667,7.787439079433525,0.16838061932418422,0.3620287519417264,0.6857322352312193,-0.01317280270324082,0.03066349713233675
